SoPlex version 9.0.0 [mode: optimized] [precision: 8 byte] [rational: GMP 6.2.1] [PaPILO n/a] [GitHash: 7418b73]
Copyright (c) 1996-2026 Zuse Institute Berlin (ZIB)

External libraries:
  Boost 1.74.0         Boost C++ Libraries (boost.org)
  GMP 6.2.1            GNU Multiple Precision Arithmetic Library developed by T. Granlund (gmplib.org)
  ZLIB 1.2.13          General Purpose Compression Library by J. Gailly and M. Adler (zlib.net)

int:verbosity = 4
int:pricer = 3
int:syncmode = 1
int:readmode = 1
real:timelimit = 9.00000000e+02

Reading (rational) LP file <colored_sevendeck_normalized.lp> . . .
Finished reading 74141 lines
Reading took 9.08 seconds.

LP has 10619 rows 84341 columns and 574669 nonzeros.

Equilibrium scaling LP (persistent)
before scaling: min= 1.29870130e-02 max= 1.00000000e+00 col-ratio= 7.70000000e+01 row-ratio= 7.70000000e+01
after scaling:  min= 1.29870130e-02 max= 1.00000000e+00 col-ratio= 7.70000000e+01 row-ratio= 7.70000000e+01
LP has 10617 equations, 0 ranged rows, 0 boxed columns
Simplifier (rows) removed 0 rows, 0 non-zeros, 2 col bounds, 0 row bounds; kept 1 column bounds, 0 row bounds
Simplifier (columns) removed 0 rows, 6 cols, 8 non-zeros, 0 col bounds
Simplifier removed 4 rows, 6 columns, 12 nonzeros, 2 col bounds, 0 row bounds
Simplifier kept 1 column bounds, 0 row bounds
Reduced LP has 10615 rows 84335 columns 574657 nonzeros
Reduced LP has 10611 equations, 0 ranged rows, 1 boxed columns

Simplifier performed:
0 empty rows
0 free rows
4 singleton rows
0 forcing rows
0 empty columns
2 fixed columns
0 free columns with zero objective
4 singleton columns with zero objective
0 singleton columns combined with a doubleton equation
0 free singleton columns
0 dominated columns
0 weakly dominated columns
0 duplicate rows
0 duplicate columns (fixed)
0 duplicate columns (substituted)
0 variable aggregations
0 multi aggregations

Equilibrium scaling LP
before scaling: min= 1.29870130e-02 max= 1.00000000e+00 col-ratio= 7.70000000e+01 row-ratio= 7.70000000e+01
after scaling:  min= 1.29870130e-02 max= 1.00000000e+00 col-ratio= 7.70000000e+01 row-ratio= 7.70000000e+01
type |   time |   iters | facts |    shift | viol sum | viol num | obj value
  L  |156.5   |20393    | 126   | 2.06e+00 | 2.55e+02 | 4882     | 4.52493848e-05
  L  |158.5   |20593    | 127   | 2.18e+00 | 2.30e+02 | 4823     | 4.60701506e-05
  L  |160.2   |20793    | 128   | 2.18e+00 | 1.65e+02 | 4921     | 4.67584749e-05
  L  |161.9   |20993    | 129   | 2.18e+00 | 1.40e+02 | 4714     | 4.71779418e-05
  L  |163.7   |21193    | 130   | 2.22e+00 | 1.20e+02 | 4808     | 4.76725179e-05
  L  |165.3   |21393    | 131   | 1.37e+00 | 1.95e+02 | 4697     | 4.54675768e-06
  L  |167.1   |21593    | 132   | 1.90e+00 | 1.51e+02 | 4911     | 4.64958641e-05
  L  |169.1   |21793    | 133   | 1.93e+00 | 3.14e+02 | 4865     | 4.73164239e-05
  L  |170.9   |21993    | 134   | 2.00e+00 | 1.77e+02 | 4809     | 4.83385859e-05
  L  |172.6   |22193    | 135   | 2.02e+00 | 1.48e+02 | 4923     | 4.88886933e-05
  L  |174.1   |22393    | 136   | 2.02e+00 | 1.64e+02 | 4784     | 4.94378519e-05
  L  |175.9   |22593    | 137   | 2.02e+00 | 1.23e+02 | 4801     | 4.97832986e-05
  L  |177.4   |22793    | 138   | 2.08e+00 | 2.79e+02 | 4884     | 5.02172779e-05
  L  |179.2   |22993    | 139   | 2.10e+00 | 1.47e+02 | 4838     | 5.11355055e-05
  L  |181.0   |23193    | 140   | 2.12e+00 | 1.12e+02 | 4761     | 5.17391159e-05
  L  |182.8   |23393    | 141   | 2.14e+00 | 1.59e+02 | 4875     | 5.23112993e-05
  L  |184.3   |23593    | 142   | 2.14e+00 | 1.29e+02 | 4801     | 5.27476199e-05
  L  |185.9   |23793    | 143   | 2.14e+00 | 1.31e+02 | 4875     | 5.34168900e-05
type |   time |   iters | facts |    shift | viol sum | viol num | obj value
  L  |187.6   |23993    | 144   | 2.14e+00 | 1.00e+02 | 4803     | 5.38508000e-05
  L  |189.2   |24193    | 145   | 2.14e+00 | 1.66e+02 | 4714     | 5.43333403e-05
  L  |190.7   |24393    | 146   | 2.14e+00 | 9.63e+01 | 4754     | 5.47809977e-05
