# parent_index x[1,sqrt3,sqrt5,sqrt15,sqrt11,sqrt33,sqrt55,sqrt165] y[same]; denominator96
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
153 96 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
150 48 0 0 0 0 0 0 0 0 48 0 0 0 0 0 0
169 -48 0 0 0 0 0 0 0 0 48 0 0 0 0 0 0
166 -96 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
161 -48 0 0 0 0 0 0 0 0 -48 0 0 0 0 0 0
158 48 0 0 0 0 0 0 0 0 -48 0 0 0 0 0 0
53 16 0 0 0 0 0 0 0 0 0 0 0 16 0 0 0
65 -8 0 0 0 0 -8 0 0 0 8 0 0 -8 0 0 0
59 -8 0 0 0 0 8 0 0 0 -8 0 0 -8 0 0 0
