majority	250	1106	1078751954
majority	251	82	904956402
majority	253	82	904956402
majority	254	82	904956402
majority	255	82	904956402
majority	258	7	752512480
majority	259	7	752512480
majority	265	82	904956402
majority	266	7	752512480
majority	269	7	752512480
majority	270	82	904956402
majority	271	7	752512480
majority	273	7	752512480
majority	275	82	904956402
majority	278	7	752512480
majority	279	7	752512480
majority	290	7	752512480
majority	294	1	619887152
majority	295	7	752512480
majority	298	1	619887152
majority	325	82	904956402
majority	326	7	752512480
majority	329	7	752512480
majority	330	7	752512480
majority	334	1	619887152
majority	345	7	752512480
majority	346	1	619887152
majority	350	82	904956402
majority	351	7	752512480
majority	353	7	752512480
majority	355	7	752512480
majority	358	1	619887152
majority	365	7	752512480
majority	366	1	619887152
majority	375	1106	1078751954
majority	376	82	904956402
majority	377	82	904956402
majority	379	82	904956402
majority	380	82	904956402
majority	382	7	752512480
majority	384	7	752512480
majority	385	82	904956402
majority	386	7	752512480
majority	389	7	752512480
majority	395	82	904956402
majority	396	7	752512480
majority	397	7	752512480
majority	400	82	904956402
majority	402	7	752512480
majority	404	7	752512480
majority	410	7	752512480
majority	414	1	619887152
majority	420	7	752512480
majority	422	1	619887152
majority	425	82	904956402
majority	426	7	752512480
majority	429	7	752512480
majority	430	7	752512480
majority	434	1	619887152
majority	445	7	752512480
majority	446	1	619887152
majority	475	82	904956402
majority	476	7	752512480
majority	477	7	752512480
majority	480	7	752512480
majority	482	1	619887152
majority	485	7	752512480
majority	486	1	619887152
majority	500	1106	1078751954
majority	501	82	904956402
majority	502	82	904956402
majority	503	82	904956402
majority	505	82	904956402
majority	507	7	752512480
majority	508	7	752512480
majority	510	82	904956402
majority	511	7	752512480
majority	513	7	752512480
majority	515	82	904956402
majority	516	7	752512480
majority	517	7	752512480
majority	525	82	904956402
majority	527	7	752512480
majority	528	7	752512480
majority	535	7	752512480
majority	538	1	619887152
majority	540	7	752512480
majority	542	1	619887152
majority	550	82	904956402
majority	551	7	752512480
majority	553	7	752512480
majority	555	7	752512480
majority	558	1	619887152
majority	565	7	752512480
majority	566	1	619887152
majority	575	82	904956402
majority	576	7	752512480
majority	577	7	752512480
majority	580	7	752512480
majority	582	1	619887152
majority	585	7	752512480
majority	586	1	619887152
minority	0	6510	1350810622
minority	1	988	1116884034
minority	2	988	1116884034
minority	3	988	1116884034
minority	4	988	1116884034
minority	5	988	1116884034
minority	6	72	1016247484
minority	7	121	913505606
minority	8	121	913505606
minority	9	121	913505606
minority	10	988	1116884034
minority	11	121	913505606
minority	12	72	1016247484
minority	13	121	913505606
minority	14	121	913505606
minority	15	988	1116884034
minority	16	121	913505606
minority	17	121	913505606
minority	18	72	1016247484
minority	19	121	913505606
minority	20	988	1116884034
minority	21	121	913505606
minority	22	121	913505606
minority	23	121	913505606
minority	24	72	1016247484
minority	25	988	1116884034
minority	26	72	1016247484
minority	27	121	913505606
minority	28	121	913505606
minority	29	121	913505606
minority	30	72	1016247484
minority	31	4	972117104
minority	32	11	826193312
minority	33	11	826193312
minority	34	11	826193312
minority	35	121	913505606
minority	36	11	826193312
minority	37	11	826193312
minority	38	11	738293002
minority	39	11	738293002
minority	40	121	913505606
minority	41	11	826193312
minority	42	11	738293002
minority	43	11	826193312
minority	44	11	738293002
minority	45	121	913505606
minority	46	11	826193312
minority	47	11	738293002
minority	48	11	738293002
minority	49	11	826193312
minority	50	988	1116884034
minority	51	121	913505606
minority	52	72	1016247484
minority	53	121	913505606
minority	54	121	913505606
minority	55	121	913505606
minority	56	11	826193312
minority	57	11	826193312
minority	58	11	738293002
minority	59	11	738293002
minority	60	72	1016247484
minority	61	11	826193312
minority	62	4	972117104
minority	63	11	826193312
minority	64	11	826193312
minority	65	121	913505606
minority	66	11	738293002
minority	67	11	826193312
minority	68	11	826193312
minority	69	11	738293002
minority	70	121	913505606
minority	71	11	738293002
minority	72	11	826193312
minority	73	11	738293002
minority	74	11	826193312
minority	75	988	1116884034
minority	76	121	913505606
minority	77	121	913505606
minority	78	72	1016247484
minority	79	121	913505606
minority	80	121	913505606
minority	81	11	826193312
minority	82	11	738293002
minority	83	11	826193312
minority	84	11	738293002
minority	85	121	913505606
minority	86	11	738293002
minority	87	11	826193312
minority	88	11	826193312
minority	89	11	738293002
minority	90	72	1016247484
minority	91	11	826193312
minority	92	11	826193312
minority	93	4	972117104
minority	94	11	826193312
minority	95	121	913505606
minority	96	11	738293002
minority	97	11	738293002
minority	98	11	826193312
minority	99	11	826193312
minority	100	988	1116884034
minority	101	121	913505606
minority	102	121	913505606
minority	103	121	913505606
minority	104	72	1016247484
minority	105	121	913505606
minority	106	11	826193312
minority	107	11	738293002
minority	108	11	738293002
minority	109	11	826193312
minority	110	121	913505606
minority	111	11	738293002
minority	112	11	826193312
minority	113	11	738293002
minority	114	11	826193312
minority	115	121	913505606
minority	116	11	738293002
minority	117	11	738293002
minority	118	11	826193312
minority	119	11	826193312
minority	120	72	1016247484
minority	121	11	826193312
minority	122	11	826193312
minority	123	11	826193312
minority	124	4	972117104
minority	125	988	1116884034
minority	126	72	1016247484
minority	127	121	913505606
minority	128	121	913505606
minority	129	121	913505606
minority	130	72	1016247484
minority	131	4	972117104
minority	132	11	826193312
minority	133	11	826193312
minority	134	11	826193312
minority	135	121	913505606
minority	136	11	826193312
minority	137	11	826193312
minority	138	11	738293002
minority	139	11	738293002
minority	140	121	913505606
minority	141	11	826193312
minority	142	11	738293002
minority	143	11	826193312
minority	144	11	738293002
minority	145	121	913505606
minority	146	11	826193312
minority	147	11	738293002
minority	148	11	738293002
minority	149	11	826193312
minority	150	72	1016247484
minority	151	4	972117104
minority	152	11	826193312
minority	153	11	826193312
minority	154	11	826193312
minority	155	4	972117104
minority	157	1	787937308
minority	158	1	787937308
minority	159	1	787937308
minority	160	11	826193312
minority	161	1	787937308
minority	162	1	744681306
minority	163	1	663234948
minority	164	1	663234948
minority	165	11	826193312
minority	166	1	787937308
minority	167	1	663234948
minority	168	1	744681306
minority	169	1	663234948
minority	170	11	826193312
minority	171	1	787937308
minority	172	1	663234948
minority	173	1	663234948
minority	174	1	744681306
minority	175	121	913505606
minority	176	11	826193312
minority	177	11	826193312
minority	178	11	738293002
minority	179	11	738293002
minority	180	11	826193312
minority	181	1	787937308
minority	182	1	744681306
minority	183	1	663234948
minority	184	1	663234948
minority	185	11	826193312
minority	186	1	744681306
minority	187	1	787937308
minority	188	1	663234948
minority	189	1	663234948
minority	190	11	738293002
minority	191	1	663234948
minority	192	1	663234948
minority	193	1	663234948
minority	194	1	588962190
minority	195	11	738293002
minority	196	1	663234948
minority	197	1	663234948
minority	198	1	588962190
minority	199	1	663234948
minority	200	121	913505606
minority	201	11	826193312
minority	202	11	738293002
minority	203	11	826193312
minority	204	11	738293002
minority	205	11	826193312
minority	206	1	787937308
minority	207	1	663234948
minority	208	1	744681306
minority	209	1	663234948
minority	210	11	738293002
minority	211	1	663234948
minority	212	1	663234948
minority	213	1	663234948
minority	214	1	588962190
minority	215	11	826193312
minority	216	1	744681306
minority	217	1	663234948
minority	218	1	787937308
minority	219	1	663234948
minority	220	11	738293002
minority	221	1	663234948
minority	222	1	588962190
minority	223	1	663234948
minority	224	1	663234948
minority	225	121	913505606
minority	226	11	826193312
minority	227	11	738293002
minority	228	11	738293002
minority	229	11	826193312
minority	230	11	826193312
minority	231	1	787937308
minority	232	1	663234948
minority	233	1	663234948
minority	234	1	744681306
minority	235	11	738293002
minority	236	1	663234948
minority	237	1	663234948
minority	238	1	588962190
minority	239	1	663234948
minority	240	11	738293002
minority	241	1	663234948
minority	242	1	588962190
minority	243	1	663234948
minority	244	1	663234948
minority	245	11	826193312
minority	246	1	744681306
minority	247	1	663234948
minority	248	1	663234948
minority	249	1	787937308
minority	250	988	1116884034
minority	251	121	913505606
minority	252	72	1016247484
minority	253	121	913505606
minority	254	121	913505606
minority	255	121	913505606
minority	256	11	826193312
minority	257	11	826193312
minority	258	11	738293002
minority	259	11	738293002
minority	260	72	1016247484
minority	261	11	826193312
minority	262	4	972117104
minority	263	11	826193312
minority	264	11	826193312
minority	265	121	913505606
minority	266	11	738293002
minority	267	11	826193312
minority	268	11	826193312
minority	269	11	738293002
minority	270	121	913505606
minority	271	11	738293002
minority	272	11	826193312
minority	273	11	738293002
minority	274	11	826193312
minority	275	121	913505606
minority	276	11	826193312
minority	277	11	826193312
minority	278	11	738293002
minority	279	11	738293002
minority	280	11	826193312
minority	281	1	787937308
minority	282	1	744681306
minority	283	1	663234948
minority	284	1	663234948
minority	285	11	826193312
minority	286	1	744681306
minority	287	1	787937308
minority	288	1	663234948
minority	289	1	663234948
minority	290	11	738293002
minority	291	1	663234948
minority	292	1	663234948
minority	293	1	663234948
minority	294	1	588962190
minority	295	11	738293002
minority	296	1	663234948
minority	297	1	663234948
minority	298	1	588962190
minority	299	1	663234948
minority	300	72	1016247484
minority	301	11	826193312
minority	302	4	972117104
minority	303	11	826193312
minority	304	11	826193312
minority	305	11	826193312
minority	306	1	744681306
minority	307	1	787937308
minority	308	1	663234948
minority	309	1	663234948
minority	310	4	972117104
minority	311	1	787937308
minority	313	1	787937308
minority	314	1	787937308
minority	315	11	826193312
