0102332030103010302	210002110002213013322132133223113321101300222331030033221100321331033023213032111002230201032020033210211003010101231113320301022023123
0102332030103012020	210002110002213013322132133223113321101300222331030033221100321331033023213032111002230201032020033210211003010101231113320301022023123
0102332030103012320	210002110002213013322132133223113321101300222331030033221100321331033023213032111002230201032020033210211003010101231113320301022023123
0102332030202010302	210002110002213013322132133223113321101300222331030033221100321331033023213032111002230201032020033210211003010101231113320301022023123
0102332030202012020	210002110002213013322132133223113321101300222331030033221100321331033023213032111002230201032020033210211003010101231113320301022023123
0102332030202012320	210002110002213013322132133223113321101300222331030033221100321331033023213032111002230201032020033210211003010101231113320301022023123
0102332030203000302	210002110002213013322132133223113321101300222331030033221100321331033023213032111002230201032020033210211003010101231113320301022023123
0102332030203002020	210002110002213013322132133223113321101300222331030033221100321331033023213032111002230201032020033210211003010101231113320301022023123
0102332030203002320	210002110002213013322132133223113321101300222331030033221100321331033023213032111002230201032020033210211003010101231113320301022023123
0102332030203010302	210002110002213013322132133223113321101300222331030033221100321331033023213032111002230201032020033210211003010101231113320301022023123
0102332030203012020	210002110002213013322132133223113321101300222331030033221100321331033023213032111002230201032020033210211003010101231113320301022023123
0102332030203012320	210002110002213013322132133223113321101300222331030033221100321331033023213032111002230201032020033210211003010101231113320301022023123
0102332032120000302	200033210033210013132201123122113321111203112211020133222000331202113033210032221323230231303001003313321003010031222103311201312023110
0102332032120002020	013312312023123210100212132132132131323102003033233132000000012333112233110000111110300321300320332320231231210021211012223331213333202
0102332032120002320	013312312023123210100212132132132131323102003033233132000000012333112233110000111110300321300320332320231231210021211012223331213333202
0102332032120010302	113312312023123010100202132132132131323102133233233102000000012333112233110000111132320321300301032320231231010021220302213331213331122
0102332032120012020	013312312023123210100212132132132131323102033033233132000000012333112233110000111110300321300320332320231231210021211012223331213333222
0102332032120012320	013312312023123210100212132132132131323102033033233132000000012333112233110000111110300321300320332320231231210021211012223331213333222
0102332032123000302	113312312023123010100202132132132131323102133233233102000000012333112233110000111132320321300301032320231231010021220302213331213331122
0102332032123002020	013312312023123210100212132132132131323102033033233132000000012333112233110000111110300321300320332320231231210021211012223331213333222
