index,cnf_sha256,proof_sha256,proof_bytes
914,7749b5ac6b2d859645287142a9594866c436b66404f62737faffcac387c3b221,9e4f52007204703f779ea7d1778009336b05fa8d85b6b5dd0ca8175de8b92d21,83587
915,fbec6998070eb7a663748f399433852231ad07d303ded14ca0c39cf549aedb26,332eb11a83d82105df64696738acb124d1071bfe03887279df96ceff0e5fc796,101886
916,dbc99c8ace05e9a92ec75004b02761196749547ea506c5b89465d2a2de9a35d5,e9da0ba094949343bbebe59a79b0752f2f977f644bf739bf4cfa0e1622155608,59678
917,2fb5268698e8eeeb5ccd37cded3f01caeea20690c1e5f61ea44970cfc3bd6ad1,1159b13f5cee200c3645dca26861b5da349791b9a64a3d2881dea54027cb6659,65954
918,a55aa6958be960aabc3e9b36490b2b0d6f0c025475f5c392959c923c34f2000b,059c029fd4b6cff165e8ab8c3ef9a24d78b730b33979a754d3330edef7871c27,246943
919,4af0949d9a6804faf0b496435d98b53d7c027030970588866e67293422c765b7,5835822f539495fdeb437ceba4c8eb7e03b1d123dc1c921c96fc33438211b737,122256
920,c9e138c8f74bdb2138d8835419b0b96b8b5206b1ee93cea4356391cdb200cc4d,946a3e57c445a21973ec924b25b090ddbd728a1689b855f253177d41381373d5,146213
921,0a8ddeea37afca3c30a3678c71a3094f786ee8cf00138b5f98dff18a76649b3c,1fda146ca40b2f3dba98877675227da2467c5b63715012a72fcc595f4de38990,135718
922,71d0aab8a0aef9c1f4dce1c8a3ce49a36a0eca4808517cbad7c2a90cee09dfd0,f8655fcb1da81098dc7b8132271a27d32a4d5a7e0ea4c942f48ed53f2685a391,149789
923,0f26bcc9cce3f35780976d288970b0cb7d8ec1f3e75025c52d18e480f3d9ff6c,f0937df45e29a7d33aa0955a64011e0e253873979a1bb59401ccb05ef298e228,90747
924,21a35aec7eff1f05a2978789745129aef6d589152e1d512a3a5054c91cb9f773,d6363e05210cccd7edb9852c91f0c0abf1ec379700efdd880e62c19cb7167eba,162943
925,7851296ddc581f116480d4da0ba8fd09202e15f35fdc80635e6bc36d1db93bf4,ccad731ccc9100f8dd8c6b66d74abe13c04bb011accd723eb2b12feed69ca9bd,62279
926,f73e5e4223d8d08eee519ee4859056a83fbade309d4ac296ebd746ff7fdc782d,200d1d6da9d634039288697fed7e18680f85bc834a54f9f88ae32062a62ea1a4,127234
927,cca759c4e138cda53a02d1ca2f479c1208e5c9c644ad6c43376fda1b74c1b87c,03de8b87ba43a34b7da35cb420ec49ef818e993bf1a9780bc49358fd4c2dbf2c,111590
928,728b254d4882550f4d211f0789e36bc2db8243a48a9df2ccb56daa08b5c41add,adac84f5eeb7f67a582aca13dc87044eff89aab8ccd3f568058beaf1377d43f8,171522
929,b087e0b027f237eb35d11a2774ae3c1c19594dbda0193398d8d4eef368d3f1b8,f0103a6eaad7aef3f53e0c833ef88acb9462548ba80d0908eabc3f5156948227,89659
930,247955c8ba119a666d2884db203c2d150c95c3e9e5b9684c6da1bba4d2327015,044984dfa4551c20f718ccc6193057e68fdd145c7af7e8f4d55204ee6e7653a1,72872
931,36501aaed9d90fd39a9f208cd0c510906b75d3c2e43e0a30240df7c3e3e6b4df,284a5ed321ed9cf968d31bd298c5f2e5974892096e56411d32d392f0572e031d,96130
932,bd22d6ad06006ed89a26e640021b69187d13fb56d1e381b1442d0508f8f6f97b,88df1d9def89f44b802abe54d13af015980071242345dddac72e576947e19efc,103440
933,17e39e011819d3b2bd6438d21820693303e3407ce18d042c5b54699b7f090d7b,18bf54f1a3c8f494bf7d69dd124034e00c12a862c9a25e1930ed2ba3ade252c9,150377
934,93b0890b16a0f15319a200041e01a40e79125229b674ce23fb58ad1fbea78bc5,9c6c36f38cfaf1e66d3524ee5001b6a386d9224b9b657aa36815be121a7b2034,102472
935,2793399ed6858ebdcd70867328ade2ccf4ddf243c992b830a9c094727e2b64f2,0f72b38fb9c66054c1dc95424c33159b170b2981437ea116129c06e4f9647b94,95209
936,ddf9bc7a82f138814c5398eaf9899f37b7d460c4059a46c957a5552312b237b0,ac60c9fdf26235c16396521d3b0657c8bc0001ee8befb7102d71de8417a17a63,75025
937,ef9f7a36577ea85b4798bd9c2aaeaf53aa4722357cd9c884b7fededfd98db5ca,130495b992c468be753c40a78bdb9440aaa2cf305c39573daa016ef88412e98e,72563
938,057374df231e86361e10f8be0247ca2e7aefcb9dcc3708d4aff874ddcbcfb929,a94cba2bebc1e2b989e256c01fb165d3015edcea4b81d575e044abdcbd9cdaf8,68360
939,f503545dcbfd9f7897c5791266aecfc21d926e478a34324c8784ecf211da1b82,7fb95e79a41224aedfab04123c7ab79e4aef030fef7891ed99b59768961aa94d,232652
940,cf85f5cfcf01f4087f736b8b39d4c9580e7d22bb182f19a08fc46ffaaf7c894b,277b8a6f069bbd67cb11f6ed483d65fc79bcf93d17e6671f1de190bfa37beeb1,142998
941,e96a8541bcd389d7ae426de67d8a2d06c11795054ffa73dc295225ecce38398e,49308a4262a6927814465cad0c2067b1e03d3cda52a3aba12f3ffd09f706c518,66398
942,4731039a6d0682ae5910916682c6d8d8d3648fbcd25980950e9305463879488b,a7f80ba6a0276f018ee73fd8887cf7fe458943fbac6e3fbb31594bdd366becf0,102536
943,d758001973b4da5ebcc9f75014ec4fb27f4b60f38e17c758dcaad7050c1c8224,0dc31fd7c419769d2a67a4a94448c3d987450a78dd6d1569a9c7caf5121184f6,59557
944,29683fe3c922604891fda38a846b3ac2f34dc483246cb769d893611318dfd10c,1bef90b83b0cb491a5a6026fd1fcc06aad084ad8df9fb42d79e7582c128d1166,103695
945,9064491669dc29b48938b4707886e0ec9fe23a0ddeb8c617d369bb0f7c6470ad,1f8ba37e18cebfe855a755920d462350f39eae180156c84941fb36ff5e79de18,178870
946,bab5d4382ba872f87c066d71bf3318d923f5d2b202b4726cc61c0bbf0a4f7dad,efa15a5592df418b072417d6385c50d93238ae540839626700734dd5404e83c3,66841
947,83947039e983caa685a4aa9942ac49620b9852dd24bae3683482499e3b53074f,7e6e859b6058559a01fcdb365420246461c49ddc396243163f6f2f19980a8238,155633
948,9ad489ecae6f999717fd88ff2d98e314cc8d96733ea49232dcaaaee7df45f252,c16a151dcbde8d23bd28e1f0b37ada32b49648f090bf1144e92ce894e5754ec4,100908
949,e2604f16afc75acddbabfeedf5f56c61a2a70f7ce644eff2ac5bb67217eb64a1,53abe9afd1744f783bcb67a2a159bd62cdfbdac7fd225916e90c13b618ea94f5,162835
950,80e208608dfaf109339aa96af9ac57fee90b929becda7f66d321e738ba8f2f67,4bd5a59f8322b7e129a04e9eaf712fe49d2b1678b297856035aace5680af3e9c,71489
951,0fcb46baaa646c0f965bdd4dafa29dd8cd94a078d5e6e23ce6a8737c64e5bfcb,8a9cf106616c55219d77a5709b78577b36c32c25eab6624be136a4d5c0658008,57836
952,7356fdd945ca4193e0c7015faa3b38dd3f79765c07cd318c205b211d54e76496,31fe5247dd0b4a961697bbc42e8b1ca1dd2298e532f60eb482cbdbbcd77865e0,101461
953,2fe150fc1afd7ab49c7e0192715fd52f0ea14fc3c18171f09734e6220d0d24e6,109e267cea197fbbe79bf8f4edc4be7e39fd55c2b1c47b886ea7c86b024ac180,146392
954,40fb6ebf7cbf5f4cc64e5077650c0b8b07f4aadcdc50c893ba9b854d47946439,80510f66ed4d1a8ee4b49828b5ec1b2ab8a9af4687656aea24ced1ef8d3d2cce,220895
955,82c17cbc2d68d0913497672f765f2abb72ddebaf20e14d1b101bb99b2a584399,093d7ab51b5f60b8880af389042fa7d520f868b9b9813c0f13040aaf52988c3c,61650
956,66048975d854f169f5ba99a804666145579e0251af4f15722a38e541bd91c2ad,c034298c4a90a3751486d91fbf5d98b0ac54f658294d0a8d68c27948b542ea48,273075
957,69d208c583df89340c7edb39edbf9f04acb9ce7d2a05d1cd9cc1cd36771f4bda,a2f6bc2e408f4534296699a14da711234299553bcc151948b80229ab366a9695,68999
958,477e8274f2d38f0f87ab63bff36c3bc27c4acefd81c1fbb5b0d1ddaa65237f4d,d720bc173aad3493f8d209b5e80963f64248340b925820669d16ce4dd049005b,230115
959,c0e64a0f8ac89776c1b5a7f7d4fe5b45e02f5013ff547c1a46907c10bdcfd471,fdc05b6e8ca6a6206ff020584c1ce6893e4ce6e66222e055645c8e51284ca9a5,162265
960,eecb7c8eea887c730187cd71d764e69d68596a07a1db005e2c88f78af8a002f2,95d91e3bb105bace4fe01f702c0560a5a723bb6776b10cabe6efdad45b9069ac,76148
961,94de9c9bc890920a061fee0539fe275a25ef93f71c46d6dd9f56d42716779062,de662b8a73a2a3103b7c030d47e57dc1ecde40ae3931672d7dde56f4cdb8b6ac,71122
962,cbf4dc6c430238e7ec4dd421d500f1d45dc0b797e1ad64520342973e9361f967,8c3ae3cdd2beed3a783278fe4769c6df34e11c57e52cdf3410ec76ef99e30595,263745
963,db74e6dd65b811b518f011d595b7ee13c729bd89cf1508f965145a9dbcebc46a,2b25a8a1e7f6a3b6731ee8e7bf12a74b01f86e9856d2a2c7c441f93a69eab083,143588
964,3ec2145d9602cd56ebc164c2167c569e8239341e4fd4e79750a8d8c0eff17163,713c32c4ab113fcb0fa2f7618832f33f8d6e5724b9e342b4fc8cd24253aaf950,80504
965,e4966c471644e8a076413eec81f696d793c3a147797e0fc7d3648e01ee75dee3,7ea39f3afa4c74e5efb3be21f5556197ca4126891190f9b8be1b3f8d7eefe773,65919
966,e30bdf4ddfa0745250445e60769b4d87e3e4c96dd05679d899e1eb0962405ae1,7f1c4321b6c63cde9eaffd69925ff4912775d9ad27ef896e631951fb1009833e,142756
967,191dad9db7d4110071a96e6247c642c097e6fd1d65593e55a947385213b75f4b,8ed38352b742a8a9d358206bdc12e335c8c8d327862e4389c1c2a16d31886dca,54482
968,3abdba14336106915a321c8781cb80bb575faf46a65e8ad9d3f1a2d66432af5d,2deac4639651dc1a62dfe65ea42df6d21726f289a10c72f461eaa173138612ed,91477
969,b95dfe66f4e1f6c8e815b91212f08d99209ebafe947a07dd67fcdd5cf57dac3d,550b3b71b93d3d0f3fba9bebbe1069e5a913d1734952e559a4188d5933e69b5b,72997
970,a62b77ff4c52156f39ae75d4de085e8ecff02c3cab2bc57420fa79a5bf877b62,e97547adc21006c9b3f940bd167e691394bd36e83b0b5a50d87b91ae7626d180,111367
971,d84929f8795b0371f5076528dfc04ce975903f2cee8279df5fa703219969e0a7,0964f91f3a09dedbc47c267f1e1df6e5c6a6da47357beb57422f8d9c4c9eda4a,143913
972,2b7c659fc6b343b6b1f77139b12e59326f3c4f1cbd49e8f297562be1db6cc586,f38ccf3a384450fdcfe0b778bde3088a82f97723671e1d1e9b90af806baba6d3,67895
973,e2165993dd9b3e80e5086f5bd78008bc17954c74da0bb775e1b256dbebeec4c4,205bfdb773658e1d38ca9281794fd72eb5c8fc84af7b51a6c40c836e94f61d27,174401
974,9ceae1c7737e0d57ad6cd75c3a6948101b29cf93ec09c5713af0c79aa4378f32,6187e525146c0dcac11a90fa0c77da64357b07d8c93fe9fcd4d58345398d1b52,75671
975,10798ae004f1fcaf49312802800bb0a357a26c0bb04809058a3bd619e9cf1a24,ec6740b2d0fe1dacc7464d08ac2221237afd248c79f25139e814a68e901dc577,65248
976,1fa0c22caa15dff062ff8fb22474f77466eed84f163dc153cb925c6206cd4834,44a52b62f816d2dcc9159cfc843031111ebe7799f8d46b9e0487430cd364c7a5,154682
977,e27c2af147d1e757f1618b50d45012b50c0254fb4a5828ed1685b0790f1e94a1,955168c47cdfcf176c4d1a97feced28929a2d912f4ade746012ab8ef14498d7d,81681
978,eecaebd4107312934df90b9847ae929579714cdaf75d1fa43552bdc80fcee214,5982bd2bab2432efaab2beef21d3bf353ab57b4fce3a9b49e6646b5375d03839,62596
979,6fd8c5ede3be28bd2fe85c2248aa12083d84eac78253f5bec00642fee0cfd484,a6f949accf93845ab57e906872581e02c11b64579e8898f723446b4608ef6210,218568
980,82d19882671935eed144efbe81d78883f7c3e41231b834661ea57327fcf72225,5cdb4457046d3efe05cbe99207033535b3ef88cc0b4265d93294ed1174813457,152209
981,6a0e2deb7a9827d4791dd46e6e22fc2906d08541dd7df6e6f7563835fbca5889,6703519fbbb15781ec75e7971a144f12a82ab67dcf2f6a041f82402eb792f98e,99443
982,b37a8167549bcf0f32ce42ea6a232f3e16e4009e2d51ac31f31b5bfd3a957853,4bfdb4b226f2fa003178a94f11eb6f7308978b1d256ae1fa5ed78c5586564165,73895
983,388d992c656bc10e83af0e5d18d588b24c70e1b7c2e67d404812ed0d83e54145,0e94006b3c85901063a9dd05b5a891ccbe2e475c4b55b8fedbdb1503a707deef,72805
984,1b04bfc26b4aa100abf9923dbc2031d7dbc1ebfac85d674c1c3840bced5681af,a11176ee3af87ea31fd397b52a17c13b3af8951709041ebb11ddb3190b393c8f,188952
985,a8f7bfe9009397ec78d95b1fcbd60f478e1b9237a75f476d03b511c29ebc9dca,36b768706cfd6d82d9d7c71a32c09f04b5872abe529b04d12f252b16e3a68eda,117115
986,6f6afc81bb764d9737e272d05d6f4c4d89e2d6d7b14ecbb8f2e039a2b090ac14,0fcf5949c1404eb115050677a7b09b2d6720a3a0dfbe4e237af0a16976f3d2e3,161875
987,7de75066f724504ba47b5bf7bcb4b0039e9cea2c3504fc40b56db384f05840a5,93c04673035cc681b4813ec93a065a7ca11f0f60b0c23202673846f2a601962a,126538
988,7e5f02fadedd050ffcc246ad8da360cd50dc757375449ac8ed38d5906109bfd5,bdfb41b9ba6b27ed801b0114e73b17b0f79e988277f8d0a4a525a31579910059,268807
989,3cbcd59f743a75071ebd7ee859872463bcedba79b31c9c2325d0085facf0c445,1674470af5696916c2ae4fdd1636f6292665a25827230061451f220fbd510358,61485
990,30e317945f8779a0c3eb8623a90564cade6eb816d50064b037637adf274914d1,70145c3953311e0fb004942e05a7b25dfc35181110c85ef0f5725b4b71a4f2e8,68570
991,2077269a186f078d90141a7c164878e4dfb65edbe4af334017a074e9ccb07844,0a267714efc516f008dfd95d19357b7c086fb4c58b6575bcfca75019bb173983,79342
992,d3628dabbfd54ae22b520f7f6dc6c0b6c4a6ee275ae0d83bce2c4f1c4aebbb87,e55c68edb25997d136692fca2ee8adb7f238c2a5928cdf07dc4b620dbe49605b,117606
993,fcd8741fdb4a88d18f9f940d383d913cf19638083d88032b914ccb18708912ef,d905783e040b1bb0ec565a490d5bfdc294107db1a8ced7cb1641b09a75ec49b9,98877
994,88824f1a748090409737d83ec8967dc090dfae0037adee7ea7a4ad3876d11eb8,88a0464ab8de7eb04ab34236cf7ac1f1c6a80af9aa124213e42df569979302c9,153567
995,134291fb1223b342c27b91d5cd5db079da4b8be3948546e37f5ddfe6702ab1a5,754714c39717740bb6c718dcd5dd80bc7b16156225c5f26d5bf790e6e9a10ad9,73102
996,7fcb8b310b21c188bc87dee3dba572866bed39de44acf4952c6470e364b90b4c,7482bb386f30e2e809452f0a8f260cf8675536fc7d522f0258d38c7307c28b16,125872
997,46f723d72a1b52acf03ab8eb3a835eff85d2e03a05058740e4a9e6ef6b4d8626,28a69d384e30f03beb151dbb842b727930992ffc531f0e4513df0fa749e89f03,139664
998,cc427b70cfb50f5817f5bdc541c7d5b4629d72b4652767fabf7645c568b83e89,61590823ad7053787bb8ed849dccd41611d7ecaf6b0ab5741bff9569a5556774,95690
999,18bbbb1cf6c5b5125f2587bf708e73d575f5319a516dc08081f2e503975e5b4a,76c350467590ca781475eb650b96922ee4aa28049487a0973099fdabfb91de7d,256483
1000,72fbee74651e4b27c8a53d716e449fce04e7afb845323ef50682e76038ec0413,563c6e908066cd9271dd8dbbc7d8a884b82d5ceb4a0aec73c7933aaaa6ef9282,40048
1001,2769ec4a75ec02d78c5bd0fe5da89d042c53930852e621b9f36daadc2e5e3c09,1fba8aef605e6427691f0869574bd2d04c16665c19d0e32ada5c5bc20ceaa39c,242724
1002,c6967c7b194dcf393f9d04e5951ae884d4543e1d0c2970b46f45d0b006ca2c35,f9e575f0049b8edf9905fdc1600b281f499bb5ba18a41b354608449c8ef919fc,239644
1003,39d7834a91df7cf461433888e11283ccb2a799aea0121bf3ced369a78d2891ca,d465c1d4667dfb690ba32ef3a6ebbddd93a211462af326237572d761382b86fd,164336
1004,7c2bd8aadde97d4fa0fc3c0e50fb54d376b57fdeadc76b096e235e36d6434cf7,903edb39d2c26b73468969ebfc8dd734c30686bc8f1411fafc2f031dab745880,431818
1005,55d8c05a72bd7947152c86733b7a647e5a2b0dd9e9fad7be073608ae09a85b7c,b2ae56983d93ad72c40bd9cf4191f82ff521613d8d659c1fd1566c16260f5697,170002
1006,9d69866c535c828e53524d9e0e0b2c3de066aae3ce6d47e61e13cf40883b9867,b49f3360b3e4b29ac1a7f1a231932a5c7378ffe2ac249a12e7bb93e9a85bdadd,103459
1007,e0f5236aeddeddcfac515ac4cec6c51db38a2b52e7d03ba6ca0830a16f1e230a,21c6f06bef58312493530548e73377ab90d5852b60f2502890e02c08d1d26932,60543
1008,8fc049d5ea0a40d083c82cea48cfacc16abbfe13f4c09b7d0ce032c2d7ec037a,3bcf6d9259c4faa21a95128c074164f48419ffa29f00330e15f05a23e2b07606,113894
1009,7bbe408dac61d3f5ef05f5cff1a0c71176dde016da409bc2c41eb98ee4eba0f9,e7506d098db3b9299fc3eeb16fa9cd5ca113e3ccf5261c19924598701b4419b7,120191
1010,c3979cc69afe33853f460638158d03e08309ab0269b54fb8d2efd535d3398ce3,368297cd5591a82382cac5cd432a3f44a16fd78d1f1a5d48886090df819e4924,49912
1011,74b5a9f866a40fb593c6875dbdf69424ac4b20ab14e1633b6c36ec827ef26f8f,fb7a12e1ce4eea83a91ce370dfe933f3e139eb644dab98df18eab8806cc86638,68406
1012,2064c95c3862a3f8ae96192d9e06edb9cb41d30fd99cc46f5bb53540e847e36d,14ca621edc5b0a277955bbdf86e8c1ad23bab776aba7a3797e627b4829d94e11,92330
1013,d0675a1e342dbab25875abcb98e64dd1d70e96ac4aafc3226bc27a4bbfcff8ce,9f19c8df5175eccf53b6602679ed124b17ec13ca3cdb8e311c7619d18f1d0f07,66686
1014,e26f663a4a2e96bd76d77a033c0f4204cdd47f79f4bdabb3160add5fb7683000,e8ae81a367e2d5fe35d10a2d78a13deba88eb498452e718b43865eafb85372e1,116436
1015,b6822e004e36833dd0383b449b10dd8dfc721768bb9e3d3a33d5fa88197b433c,12cacc4ed0ce50beaa7d11f955afc468da6175f732caaf4068b1fdbb1edde380,90584
1016,be81df0b2e2fa45d4781d7eeb80ada854ea752657c3b345561531fbf3e8f96a4,299a18527332a13356fb99e4caf72d55c8ca62955367d87c62829b6cf172e832,83581
1017,7587dcf25f6a034c849e3cbed6957b4b92b4db83583a9d5e59824028e009e5b8,009b94f97378877e55c2819466158d3d112d4d649b9456e8a595c023c896f8e6,108923
1018,5f312b62c5dee2f518637216a7de634dcfd148d374967eaba00efdd9f65e4175,97480aa4a114d551d1af705dd4903c6eacf76b91a3ad3c8dd9e04c19c6eea20b,59694
1019,8546f806e940a6ac7af271802f9af03388d782bb9cc3b0381fd3e9d40f787c5a,b863202ce16b04fd9e6663659812d319b8fca009558f35fc4d375c234747a108,149869
1020,dd2b0df63c5ff0d9941f9c480b3a9c28ebd6baed4da0c855de14261f7cb5a734,f310e3c586f31907a0c73e1310c32b7db276da4581f0ac5892b71ac4f068a5f0,110933
1021,72cfe9346107dd21db91b9c6b1c4975dd77b0036e0bbdf97cba8938b1f769fe8,7a6271efea82e025dc9d58cf8e622c414223e02803fea3658ae1b9b7f75dbc06,150613
1022,2aad5aa102419e32a48a5f234d4db8ae738bd14b9d249ec226e9ecc3dc3a2dc6,a4d4de210f2a2d00d9bd2ce13b0c9ed81472625ce8eeca5d6ea994c6ac6a34c2,251448
1023,722c0773a52596c61b1a01100d35f796eb6b5ed24ee9567de136a2ae619d9fb5,c38329bfb27c7113511c71b60d297a740ee091a2505c3255eb20d7146bfcab19,338432
1024,920e1ddb4baab7aef8b31c7a17fd91820cf218eadd931fd646c5062d34d3d2a5,69310e7aae2d8b0c694df44a6597364012074af095c8525169887a08df6ff460,226886
1025,c50e1cc06c3558c40af2ed50ed5da9548e0db1f78ad8224735e9ab6a5d6617aa,10ea7c20ffd9e127a35e2c95a9006100407a734f123d424a5e2f49bb5b3b862a,151775
1026,4843277af9aff40fef4b867aead5e418f455afa223631755ee4a6263864335eb,f70d49b10034dd4b0de280dbda34e252372d3f70fec7d140709d452dbc10774b,217634
1027,8ff04632e8d24c698d05c247a22f3ffe4c1219bf8468557991b86a07ea55ebee,470b705478ef9c5b887961de964eb43ee48623b001dcb1f7768b36938d1860f6,136562
1028,9beec216cd508485b4c683c53f97b07f73dcd4c6be34a530b9eb78771be05452,8b9af8f609f7f3c7ac51721d52ae1b6e9b3ed2ae127615f606f6628923974303,120754
1029,6cc8678366bfad285024d08e7d891f28334101203be11ac3743a1363b3dddbb9,656676dcd5cc208565e299e7514f82f0409d1c79ed9f87ab66d6c03b1a7c417d,79995
1030,4e5942b5f37f2729608cb1a92060ce55388bb3ad3a8ca1c013785ba3bfadb1b2,3654a4260ef77e0d50ca49ce8594934937fa74e8a392092464bc534cd5831ee1,151749
1031,c93c3812c2cf449bcf2d618985fbe5a230c1746f4d5c074084984b4b804c3ed7,eb91cf71978c26f5f0d87727b531263737ea30f1b09c27b25b3109131e9f14f9,270909
1032,5daf729d18c9f758442fa8760f1bc032a4431a6af98985dace9ba1898dce5d98,8b41df7676a18b58b0ff617ca1eecc2764261094f8149777fbb025c2999da0b7,153363
1033,fcf4671cb11743c2a363dbf5315cfbe6901249b0e19c77cdec567616513d0e2b,8b48fd88ed81feeca26a53a123609732cd3c8774572e0032471174cbef81a122,102851
1034,cf9745835bfccf14fe9f05c66431528d8ae28772094c77b6ee03daffba8444f1,18a0f11cba8c8846635416c4a1440714221d9864e28dd87f79055edd06c7a40d,126807
1035,4630ff0c6279527587dfec0fd9737e7cb7c112484343363e4f133b0b54bb93aa,cbd4c0c626c1a68b0c6c85c5e72ffcc72541c3336c3447d83378316c1a67af56,149223
1036,cab3414b6f0b452f9742e8687296e9e257996a306294acbf6101d4b817f303b8,59fc3ea5d7ff56b8b13219a7ccf20dff0aeb5a6c4edff6d46436e5c7fe9dad10,124166
1037,57fcaa54e21799fdc6b0b10668ea5d86262b4821c0779d3b1967ac68afcf78b5,56710140d813b3aa06a995da820609dce596ac4da92e4ed8b8e8bae98b6ebe77,123414
1038,934e3860ef3474526fdf7679e4ccd110abc954ab77242802376ab622deb50a14,904e290c060b936491b91c3df173395fe89ee47e10f036236d666f69d092af6e,308698
1039,0d296d1c3d548179f98cc68d10ce427a6a7936aa75f85261e39242deee08c42d,73a108289f994cbf5bc84026c8f71a54446dba8ea3f981f4bdffdf7ec3ebd428,127935
1040,5b95338839efc881c03b6f194d6413138488824f3a1c666df80a107e858860bb,964d623d0c64f63b9a12361fce4816e06e34a73c0d1d38cb01ff612773aeef4c,112829
1041,539b23f834702a51dc812912c16b248b2c59f3e2c6690a8c6b53dec7744d766a,fda628294f812375f8e146d58a7e0d7f0a1458ffe217bc6aba7ff3454e96c9b7,102574
1042,9c46f7df0177a57c929b13cac6559ef1a0d06a7a0dbd178e9e0458887dba71eb,7beaeee9f2aca3f5048391720c8f7d2c96815296636dcbeba5869c7535acda58,238073
1043,ff349696f7930348f1ac5e8b1367fcce4e4d7d3c3610e1190b7a480aece5b5d4,4b38dd67e70c8b414f5f1db31e5d5434f131cafb02bd707dcc96f7d1966eeabf,220148
1044,01b773d80657e7dd7f6896c0f6af9acb825f7074d809edf49c14885b7491a048,c45bc23444bced6bf1f3af0702af194b2b365d364944a22b09f90329c5cf9d7d,96224
1045,bc15f8ac1064c9862f1a1b788933016c9b829c9119269366ca8ecb8574726c69,b3ac182a1c573840fb87156cd5b176710de118382ed34783121e932b6eabe3c8,371911
1046,e4136d1d7742d3da76622b7feeffba62bb1f1ec147a643ba9c3e70e2224f67a7,a998d72b0e9d376e73e9bfdda286e552680eac3759dbf7eb670a944ebef11f09,113364
1047,f69a7ff46b519e43305f102e16a39f1f15ca78ca42222c02c92d6990d38ef3f5,285b669ba20efd661665d46d4ed27a9f30a48652738b24638d64be97bcbd39ba,130384
1048,b1bf044d0c8065743b50f269cac6661b9619c1e48289de9bd7bcb0650141fd9b,38a89d03f2e0cabfb5ff25fdfc4fddf15bd0679de33aa3793b4c0bfa9b3487e1,125724
1049,b63806b2543d5bedd5598b71427aed8a4ea909f675468f1c377c3ffeb7ac9475,1c3c2ab695e7128e589cbafd70f8bf0d018202c26090a3d8279b32c1b2884418,99380
1050,ac7970305701ecdbccaf2fc1ad17a398b69bb0079e0a8953ad19a41e935a8038,30f0879156aa2650d4d4ef08ce730c2d20a34160579784b2c27492e8f481ffe4,98842
1051,4d85c792613861ab7f7288863c8fb469cf5b14c704fd6cd4433ad31f11f91548,51c83ed13ebca51bbbfe318cb3e2950e37c8d9020463239e1916489581aa57d0,167829
1052,9e76a9085dc25ff17245a950b8ffcd0a73b2d9ebc687f209d4985c13e65b2f6f,d556b3e6e6b82c0e54a1552a82e79d0734c996368dcd1d8fea9de04fdc15616e,61380
1053,7b4b36e0667fdaeb17d0b9262d39fc9896f6e000928aae2d25a9f74d2d3c9fb1,d672b8c34777225684dc3b66d8071bc9525c72cbc1064f1449eeb6095fd8968b,107182
1054,5898c0a6e31c84cbaf3c89235147dc48f474eee205c453a1c1ee33293a144902,fa773518e419f253283a156e625c5bb104458c7c7e6318c82c1649c966885fc2,113568
1055,3ea455293d98638cd8c705db596b87b837345f63c4b84636f74802492b359e6d,cec1932eee82542713e98f00bf80e220c397fec064224c7462dc4ccf0ea6f82a,250083
1056,048a40c82ce9773b2c6a62a8ca01c074e68d767c47966f7a521db9aaa0a39605,0bd1d75537271c8e1d95735f15f03698256d6f5635416d28e16ed1387ea891e1,130345
1057,337f207ea20cfb5ad1c74aba564b54356b4ab6e65dfd91f8e9742d0fa9e6eda4,982b98c03ae9627cfa0a036e61a0da7a79edf59f5adf66d536b54b89be50d909,91149
1058,29633ab089609847d2729b09f9ab1e113a0208115dc583173f465866665ecff3,e517533697a127ef40822d24545f42011ca6c10899923491a1c6aefcb0725134,123085
1059,490f19bbdc023b34aa7d851b74d0f677e19eb5c18b001a7371980211c28dea17,8122d6a3cf293b8dfccbf75c1b0818c86eb3b0eb1bb846836e6c795851e7f285,243373
1060,5063253d7fd58e2df9aa8c622fe2a12689c929b2c811ac23b7a5b9d03fecd6d6,28a748246d71acfc97840a45d1a934e604171c24c888e1a993775bbfcfca593c,250861
1061,167a6345b5ed6d5699b026fe60ec5442aef043016ab1e298caa92018cfe6f9ec,1cc12f28830c61d528b9dfac0708897d7a2f61befcdcac86307befc8a9400d6e,105120
1062,4e967ecdc7889692c85aaf81e4e1e6ca314d316b784e76be6c6b2a6b81ccf977,7653960308efef98817a2916f82180d397374f619e5a22c87f3e60022093d0ca,175118
1063,42f314627aa95a2e7e4336269befb133d5a9264ef3b88a856be45d53f09584db,bd8f1cd527480573de3052ee0e0d7d59890f4d20f197d4ae626b2bd26c010d75,108809
1064,ec62071f6f9c0decb5584c70c1c3298628bc33c28650af1eecb9b12ee42415c1,46d487b6136103472ac53d58375fca70733c3ed228160a940a321f2df8d2d9b9,155858
1065,6da71a671c0e9a84b84d87ea6e8f4d2e13791fddb7367b2ed1e5474d10c3dc17,7802f294ef8a1814de6d34121467a020caa876e069c12101009760639820f677,227237
1066,c3537472a6e49145cf97d9b3564a874e767c97cac6aad0d7e1bc3e5c9e76b8ec,c5df2d764ecdb99027d90eeb0a18ab5c35ec30f4fe70dc698717f9436ac8a002,263545
1067,7cfd6ad8ab50b6f1d38eb51d13ca5db879af2da46c729331278b892320934ac7,22455ed3233c71ba7316c317481d5e5c1d4530e0e226cacce821f9affb15beae,91631
